sale_id,date_key,store_id,product_id,quantity,unit_price,discount_pct,revenue
68181,20251004,S001,P0022,9,105.56,0.0,950.04
68182,20251005,S001,P0022,6,105.56,0.23,487.69
68183,20251006,S001,P0022,2,105.56,0.0,211.12
68184,20251007,S001,P0022,7,105.56,0.0,738.92
68185,20251008,S001,P0022,1,105.56,0.0,105.56
68186,20251009,S001,P0022,4,105.56,0.0,422.24
68187,20251010,S001,P0022,9,105.56,0.0,950.04
68188,20251011,S001,P0022,4,105.56,0.0,422.24
68189,20251012,S001,P0022,4,105.56,0.0,422.24
68190,20251013,S001,P0022,3,105.56,0.0,316.68
68191,20251014,S001,P0022,5,105.56,0.0,527.8
68192,20251015,S001,P0022,5,105.56,0.0,527.8
68193,20251016,S001,P0022,3,105.56,0.0,316.68
68194,20251017,S001,P0022,4,105.56,0.0,422.24
68195,20251018,S001,P0022,5,105.56,0.0,527.8
68196,20251019,S001,P0022,2,105.56,0.0,211.12
68197,20251020,S001,P0022,5,105.56,0.0,527.8
68198,20251021,S001,P0022,4,105.56,0.0,422.24
68199,20251022,S001,P0022,3,105.56,0.0,316.68
68200,20251023,S001,P0022,5,105.56,0.0,527.8
68201,20251024,S001,P0022,3,105.56,0.0,316.68
68202,20251025,S001,P0022,6,105.56,0.0,633.36
68203,20251026,S001,P0022,6,105.56,0.0,633.36
68204,20251027,S001,P0022,5,105.56,0.0,527.8
68205,20251028,S001,P0022,3,105.56,0.0,316.68
68206,20251029,S001,P0022,5,105.56,0.28,380.02
68207,20251030,S001,P0022,7,105.56,0.0,738.92
68208,20251031,S001,P0022,6,105.56,0.0,633.36
68209,20251101,S001,P0022,9,105.56,0.0,950.04
68210,20251102,S001,P0022,10,105.56,0.0,1055.6
68211,20251103,S001,P0022,9,105.56,0.26,703.03
68212,20251104,S001,P0022,7,105.56,0.0,738.92
68213,20251107,S001,P0022,7,105.56,0.0,738.92
68214,20251108,S001,P0022,10,105.56,0.0,1055.6
68215,20251109,S001,P0022,8,105.56,0.26,624.92
68216,20251110,S001,P0022,8,105.56,0.0,844.48
68217,20251111,S001,P0022,5,105.56,0.0,527.8
68218,20251112,S001,P0022,9,105.56,0.0,950.04
68219,20251113,S001,P0022,8,105.56,0.0,844.48
68220,20251114,S001,P0022,11,105.56,0.0,1161.16
68221,20251115,S001,P0022,9,105.56,0.0,950.04
68222,20251116,S001,P0022,6,105.56,0.0,633.36
68223,20251117,S001,P0022,1,105.56,0.0,105.56
68224,20251119,S001,P0022,11,105.56,0.0,1161.16
68225,20251120,S001,P0022,7,105.56,0.0,738.92
68226,20251121,S001,P0022,9,105.56,0.0,950.04
68227,20251122,S001,P0022,8,105.56,0.0,844.48
68228,20251123,S001,P0022,10,105.56,0.0,1055.6
68229,20251124,S001,P0022,4,105.56,0.0,422.24
68230,20251125,S001,P0022,4,105.56,0.17,350.46
68231,20251126,S001,P0022,9,105.56,0.22,741.03
68232,20251127,S001,P0022,4,105.56,0.0,422.24
68233,20251128,S001,P0022,8,105.56,0.0,844.48
68234,20251129,S001,P0022,8,105.56,0.0,844.48
68235,20251201,S001,P0022,5,105.56,0.0,527.8
68236,20251202,S001,P0022,1,105.56,0.0,105.56
68237,20251203,S001,P0022,4,105.56,0.0,422.24
68238,20251204,S001,P0022,4,105.56,0.0,422.24
68239,20251205,S001,P0022,7,105.56,0.0,738.92
68240,20251206,S001,P0022,8,105.56,0.27,616.47
68241,20251207,S001,P0022,8,105.56,0.0,844.48
68242,20251208,S001,P0022,6,105.56,0.0,633.36
68243,20251209,S001,P0022,9,105.56,0.0,950.04
68244,20251210,S001,P0022,8,105.56,0.0,844.48
68245,20251211,S001,P0022,6,105.56,0.0,633.36
68246,20251212,S001,P0022,7,105.56,0.0,738.92
68247,20251213,S001,P0022,9,105.56,0.0,950.04
68248,20251216,S001,P0022,3,105.56,0.0,316.68
68249,20251217,S001,P0022,5,105.56,0.0,527.8
68250,20251218,S001,P0022,6,105.56,0.0,633.36
68251,20251219,S001,P0022,6,105.56,0.0,633.36
68252,20251220,S001,P0022,3,105.56,0.0,316.68
68253,20251221,S001,P0022,9,105.56,0.0,950.04
68254,20251222,S001,P0022,7,105.56,0.0,738.92
68255,20251223,S001,P0022,6,105.56,0.0,633.36
68256,20251224,S001,P0022,7,105.56,0.0,738.92
68257,20251225,S001,P0022,5,105.56,0.0,527.8
68258,20251226,S001,P0022,6,105.56,0.0,633.36
68259,20251227,S001,P0022,10,105.56,0.0,1055.6
68260,20251228,S001,P0022,9,105.56,0.0,950.04
68261,20251231,S001,P0022,6,105.56,0.0,633.36
68262,20260101,S001,P0022,4,105.56,0.0,422.24
68263,20260102,S001,P0022,4,105.56,0.0,422.24
68264,20260103,S001,P0022,5,105.56,0.0,527.8
68265,20260104,S001,P0022,7,105.56,0.0,738.92
68266,20260105,S001,P0022,4,105.56,0.0,422.24
68267,20260106,S001,P0022,5,105.56,0.0,527.8
68268,20260107,S001,P0022,2,105.56,0.0,211.12
68269,20260108,S001,P0022,4,105.56,0.0,422.24
68270,20260109,S001,P0022,5,105.56,0.0,527.8
68271,20260110,S001,P0022,6,105.56,0.0,633.36
68272,20260111,S001,P0022,5,105.56,0.0,527.8
68273,20260112,S001,P0022,2,105.56,0.0,211.12
68274,20260113,S001,P0022,4,105.56,0.2,337.79
68275,20260114,S001,P0022,3,105.56,0.0,316.68
68276,20260115,S001,P0022,4,105.56,0.0,422.24
68277,20260116,S001,P0022,6,105.56,0.0,633.36
68278,20260117,S001,P0022,4,105.56,0.0,422.24
68279,20260118,S001,P0022,3,105.56,0.0,316.68
68280,20260119,S001,P0022,3,105.56,0.0,316.68
68281,20260120,S001,P0022,6,105.56,0.0,633.36
68282,20260121,S001,P0022,2,105.56,0.0,211.12
68283,20260122,S001,P0022,4,105.56,0.0,422.24
68284,20260123,S001,P0022,3,105.56,0.0,316.68
68285,20260124,S001,P0022,3,105.56,0.0,316.68
68286,20260125,S001,P0022,8,105.56,0.0,844.48
68287,20260126,S001,P0022,4,105.56,0.0,422.24
68288,20260127,S001,P0022,5,105.56,0.0,527.8
68289,20260129,S001,P0022,2,105.56,0.0,211.12
68290,20260130,S001,P0022,3,105.56,0.0,316.68
68291,20260131,S001,P0022,2,105.56,0.0,211.12
68292,20260201,S001,P0022,5,105.56,0.0,527.8
68293,20260202,S001,P0022,5,105.56,0.0,527.8
68294,20260203,S001,P0022,6,105.56,0.0,633.36
68295,20260204,S001,P0022,5,105.56,0.19,427.52
68296,20260205,S001,P0022,6,105.56,0.0,633.36
68297,20260206,S001,P0022,5,105.56,0.0,527.8
68298,20260207,S001,P0022,7,105.56,0.0,738.92
68299,20260208,S001,P0022,3,105.56,0.0,316.68
68300,20260209,S001,P0022,2,105.56,0.0,211.12
68301,20260210,S001,P0022,4,105.56,0.0,422.24
68302,20260211,S001,P0022,4,105.56,0.0,422.24
68303,20260213,S001,P0022,6,105.56,0.0,633.36
68304,20260214,S001,P0022,3,105.56,0.0,316.68
68305,20260215,S001,P0022,4,105.56,0.0,422.24
68306,20260216,S001,P0022,3,105.56,0.0,316.68
68307,20260217,S001,P0022,7,105.56,0.0,738.92
68308,20260218,S001,P0022,2,105.56,0.0,211.12
68309,20260219,S001,P0022,3,105.56,0.0,316.68
68310,20260220,S001,P0022,10,105.56,0.0,1055.6
68311,20260221,S001,P0022,6,105.56,0.0,633.36
68312,20260222,S001,P0022,7,105.56,0.0,738.92
68313,20260223,S001,P0022,6,105.56,0.0,633.36
68314,20260224,S001,P0022,6,105.56,0.0,633.36
68315,20260225,S001,P0022,3,105.56,0.0,316.68
68316,20260226,S001,P0022,3,105.56,0.0,316.68
68317,20260227,S001,P0022,1,105.56,0.0,105.56
68318,20260228,S001,P0022,3,105.56,0.0,316.68
68319,20260301,S001,P0022,6,105.56,0.0,633.36
68320,20260302,S001,P0022,2,105.56,0.0,211.12
68321,20260303,S001,P0022,5,105.56,0.0,527.8
68322,20260304,S001,P0022,4,105.56,0.0,422.24
68323,20260305,S001,P0022,4,105.56,0.0,422.24
68324,20260306,S001,P0022,1,105.56,0.0,105.56
68325,20260307,S001,P0022,5,105.56,0.0,527.8
68326,20260308,S001,P0022,3,105.56,0.0,316.68
68327,20260309,S001,P0022,1,105.56,0.0,105.56
68328,20260310,S001,P0022,4,105.56,0.0,422.24
68329,20260311,S001,P0022,7,105.56,0.0,738.92
68330,20260312,S001,P0022,3,105.56,0.0,316.68
68331,20260313,S001,P0022,3,105.56,0.0,316.68
68332,20260314,S001,P0022,3,105.56,0.0,316.68
68333,20260315,S001,P0022,7,105.56,0.0,738.92
68334,20260316,S001,P0022,2,105.56,0.0,211.12
68335,20260317,S001,P0022,7,105.56,0.29,524.63
68336,20260318,S001,P0022,7,105.56,0.0,738.92
68337,20260319,S001,P0022,4,105.56,0.0,422.24
68338,20260320,S001,P0022,7,105.56,0.0,738.92
68339,20260321,S001,P0022,3,105.56,0.0,316.68
68340,20260322,S001,P0022,5,105.56,0.0,527.8
68341,20260323,S001,P0022,4,105.56,0.0,422.24
68342,20260324,S001,P0022,3,105.56,0.0,316.68
68343,20260325,S001,P0022,8,105.56,0.0,844.48
68344,20260326,S001,P0022,3,105.56,0.0,316.68
68345,20260327,S001,P0022,9,105.56,0.0,950.04
68346,20260328,S001,P0022,3,105.56,0.0,316.68
68347,20260329,S001,P0022,5,105.56,0.0,527.8
68348,20260330,S001,P0022,4,105.56,0.0,422.24
68349,20260331,S001,P0022,7,105.56,0.0,738.92
68350,20260401,S001,P0022,8,105.56,0.0,844.48
68351,20260402,S001,P0022,5,105.56,0.0,527.8
68352,20260403,S001,P0022,2,105.56,0.0,211.12
68353,20260404,S001,P0022,4,105.56,0.0,422.24
68354,20260405,S001,P0022,5,105.56,0.0,527.8
68355,20260406,S001,P0022,4,105.56,0.0,422.24
68356,20260407,S001,P0022,5,105.56,0.0,527.8
68357,20260408,S001,P0022,5,105.56,0.16,443.35
68358,20260409,S001,P0022,6,105.56,0.0,633.36
68359,20260410,S001,P0022,4,105.56,0.0,422.24
68360,20260411,S001,P0022,8,105.56,0.26,624.92
68361,20260412,S001,P0022,4,105.56,0.0,422.24
68362,20260413,S001,P0022,5,105.56,0.0,527.8
68363,20260414,S001,P0022,3,105.56,0.0,316.68
68364,20260415,S001,P0022,5,105.56,0.0,527.8
68365,20260416,S001,P0022,3,105.56,0.0,316.68
68366,20260417,S001,P0022,6,105.56,0.0,633.36
68367,20260418,S001,P0022,8,105.56,0.19,684.03
68368,20260419,S001,P0022,5,105.56,0.0,527.8
68369,20260420,S001,P0022,4,105.56,0.0,422.24
68370,20260421,S001,P0022,1,105.56,0.0,105.56
68371,20260422,S001,P0022,3,105.56,0.0,316.68
68372,20260423,S001,P0022,4,105.56,0.0,422.24
68373,20260424,S001,P0022,5,105.56,0.0,527.8
68374,20260425,S001,P0022,8,105.56,0.0,844.48
68375,20260426,S001,P0022,7,105.56,0.0,738.92
68376,20260427,S001,P0022,1,105.56,0.0,105.56
68377,20260428,S001,P0022,3,105.56,0.0,316.68
68378,20260429,S001,P0022,2,105.56,0.0,211.12
68379,20260430,S001,P0022,4,105.56,0.0,422.24
68380,20260501,S001,P0022,4,105.56,0.0,422.24
68381,20260502,S001,P0022,6,105.56,0.0,633.36
68382,20260503,S001,P0022,4,105.56,0.0,422.24
68383,20260505,S001,P0022,7,105.56,0.0,738.92
68384,20260506,S001,P0022,4,105.56,0.0,422.24
68385,20260507,S001,P0022,4,105.56,0.0,422.24
68386,20260508,S001,P0022,3,105.56,0.0,316.68
68387,20260509,S001,P0022,2,105.56,0.0,211.12
68388,20260510,S001,P0022,4,105.56,0.0,422.24
68389,20260511,S001,P0022,4,105.56,0.0,422.24
68390,20260512,S001,P0022,5,105.56,0.0,527.8
68391,20260513,S001,P0022,6,105.56,0.0,633.36
68392,20260514,S001,P0022,5,105.56,0.0,527.8
68393,20260515,S001,P0022,5,105.56,0.0,527.8
68394,20260516,S001,P0022,10,105.56,0.0,1055.6
68395,20260517,S001,P0022,5,105.56,0.0,527.8
68396,20260518,S001,P0022,6,105.56,0.0,633.36
68397,20260519,S001,P0022,5,105.56,0.0,527.8
68398,20260520,S001,P0022,4,105.56,0.0,422.24
68399,20260521,S001,P0022,3,105.56,0.0,316.68
68400,20260522,S001,P0022,4,105.56,0.0,422.24
68401,20260523,S001,P0022,3,105.56,0.0,316.68
68402,20260524,S001,P0022,3,105.56,0.0,316.68
68403,20260525,S001,P0022,8,105.56,0.0,844.48
68404,20260526,S001,P0022,3,105.56,0.0,316.68
68405,20260527,S001,P0022,6,105.56,0.0,633.36
68406,20260528,S001,P0022,4,105.56,0.0,422.24
68407,20260529,S001,P0022,4,105.56,0.0,422.24
68408,20260530,S001,P0022,5,105.56,0.0,527.8
68409,20260531,S001,P0022,7,105.56,0.0,738.92
68410,20260601,S001,P0022,3,105.56,0.0,316.68
68411,20260602,S001,P0022,3,105.56,0.0,316.68
68412,20260604,S001,P0022,5,105.56,0.0,527.8
68413,20260605,S001,P0022,4,105.56,0.0,422.24
68414,20260606,S001,P0022,6,105.56,0.14,544.69
68415,20260607,S001,P0022,10,105.56,0.0,1055.6
68416,20260608,S001,P0022,2,105.56,0.0,211.12
68417,20260609,S001,P0022,6,105.56,0.0,633.36
68418,20260610,S001,P0022,2,105.56,0.0,211.12
68419,20260611,S001,P0022,3,105.56,0.0,316.68
68420,20260612,S001,P0022,7,105.56,0.0,738.92
68421,20260613,S001,P0022,5,105.56,0.0,527.8
68422,20260614,S001,P0022,4,105.56,0.0,422.24
68423,20260615,S001,P0022,3,105.56,0.0,316.68
68424,20260616,S001,P0022,2,105.56,0.0,211.12
68425,20260617,S001,P0022,4,105.56,0.0,422.24
68426,20260618,S001,P0022,6,105.56,0.0,633.36
68427,20260619,S001,P0022,3,105.56,0.0,316.68
68428,20260620,S001,P0022,5,105.56,0.0,527.8
68429,20260621,S001,P0022,3,105.56,0.0,316.68
68430,20260622,S001,P0022,3,105.56,0.0,316.68
68431,20260623,S001,P0022,1,105.56,0.0,105.56
68432,20260624,S001,P0022,6,105.56,0.0,633.36
68433,20260625,S001,P0022,4,105.56,0.0,422.24
68434,20260626,S001,P0022,4,105.56,0.0,422.24
68435,20260627,S001,P0022,5,105.56,0.0,527.8
68436,20260628,S001,P0022,5,105.56,0.0,527.8
68437,20260629,S001,P0022,1,105.56,0.0,105.56
68438,20260630,S001,P0022,4,105.56,0.0,422.24
68439,20260701,S001,P0022,4,105.56,0.0,422.24
68440,20260702,S001,P0022,3,105.56,0.2,253.34
68441,20260703,S001,P0022,5,105.56,0.0,527.8
68442,20260704,S001,P0022,6,105.56,0.0,633.36
68443,20260705,S001,P0022,4,105.56,0.0,422.24
68444,20260706,S001,P0022,4,105.56,0.0,422.24
68445,20260707,S001,P0022,2,105.56,0.0,211.12
68446,20260708,S001,P0022,2,105.56,0.0,211.12
68447,20260709,S001,P0022,5,105.56,0.0,527.8
68448,20260710,S001,P0022,6,105.56,0.0,633.36
68449,20260711,S001,P0022,5,105.56,0.0,527.8
68450,20260712,S001,P0022,9,105.56,0.0,950.04
68451,20260713,S001,P0022,7,105.56,0.0,738.92
68452,20260714,S001,P0022,3,105.56,0.0,316.68
68453,20260715,S001,P0022,4,105.56,0.0,422.24
68454,20260716,S001,P0022,6,105.56,0.0,633.36
68455,20260717,S001,P0022,5,105.56,0.28,380.02
68456,20260718,S001,P0022,6,105.56,0.0,633.36
68457,20260719,S001,P0022,5,105.56,0.0,527.8
68458,20260720,S001,P0022,3,105.56,0.0,316.68
68459,20260721,S001,P0022,1,105.56,0.0,105.56
68460,20260722,S001,P0022,2,105.56,0.0,211.12
68461,20260723,S001,P0022,6,105.56,0.0,633.36
68462,20260724,S001,P0022,5,105.56,0.0,527.8
68463,20260725,S001,P0022,4,105.56,0.0,422.24
68464,20250726,S002,P0022,6,105.56,0.0,633.36
68465,20250727,S002,P0022,3,105.56,0.0,316.68
68466,20250728,S002,P0022,4,105.56,0.0,422.24
68467,20250729,S002,P0022,5,105.56,0.0,527.8
68468,20250730,S002,P0022,7,105.56,0.24,561.58
68469,20250731,S002,P0022,6,105.56,0.0,633.36
68470,20250801,S002,P0022,6,105.56,0.0,633.36
68471,20250802,S002,P0022,4,105.56,0.0,422.24
68472,20250804,S002,P0022,6,105.56,0.0,633.36
68473,20250805,S002,P0022,5,105.56,0.0,527.8
68474,20250806,S002,P0022,1,105.56,0.0,105.56
68475,20250807,S002,P0022,3,105.56,0.0,316.68
68476,20250808,S002,P0022,6,105.56,0.0,633.36
68477,20250809,S002,P0022,5,105.56,0.0,527.8
68478,20250810,S002,P0022,6,105.56,0.0,633.36
68479,20250811,S002,P0022,6,105.56,0.0,633.36
68480,20250812,S002,P0022,4,105.56,0.0,422.24
68481,20250813,S002,P0022,8,105.56,0.26,624.92
68482,20250814,S002,P0022,3,105.56,0.0,316.68
68483,20250815,S002,P0022,4,105.56,0.0,422.24
68484,20250816,S002,P0022,4,105.56,0.0,422.24
68485,20250817,S002,P0022,5,105.56,0.0,527.8
68486,20250818,S002,P0022,3,105.56,0.0,316.68
68487,20250819,S002,P0022,7,105.56,0.0,738.92
68488,20250820,S002,P0022,5,105.56,0.0,527.8
68489,20250821,S002,P0022,1,105.56,0.0,105.56
68490,20250822,S002,P0022,2,105.56,0.0,211.12
68491,20250823,S002,P0022,9,105.56,0.0,950.04
68492,20250824,S002,P0022,9,105.56,0.0,950.04
68493,20250825,S002,P0022,6,105.56,0.0,633.36
68494,20250826,S002,P0022,3,105.56,0.26,234.34
68495,20250827,S002,P0022,3,105.56,0.0,316.68
68496,20250828,S002,P0022,2,105.56,0.0,211.12
68497,20250829,S002,P0022,4,105.56,0.0,422.24
68498,20250830,S002,P0022,10,105.56,0.0,1055.6
68499,20250831,S002,P0022,6,105.56,0.0,633.36
68500,20250901,S002,P0022,6,105.56,0.12,557.36
68501,20250902,S002,P0022,7,105.56,0.0,738.92
68502,20250903,S002,P0022,8,105.56,0.0,844.48
68503,20250904,S002,P0022,7,105.56,0.0,738.92
68504,20250905,S002,P0022,9,105.56,0.0,950.04
68505,20250906,S002,P0022,8,105.56,0.0,844.48
68506,20250907,S002,P0022,6,105.56,0.0,633.36
68507,20250908,S002,P0022,3,105.56,0.0,316.68
68508,20250909,S002,P0022,2,105.56,0.21,166.78
68509,20250910,S002,P0022,2,105.56,0.0,211.12
68510,20250911,S002,P0022,5,105.56,0.0,527.8
68511,20250912,S002,P0022,8,105.56,0.15,717.81
68512,20250913,S002,P0022,4,105.56,0.0,422.24
68513,20250914,S002,P0022,8,105.56,0.0,844.48
68514,20250915,S002,P0022,2,105.56,0.0,211.12
68515,20250916,S002,P0022,3,105.56,0.0,316.68
68516,20250917,S002,P0022,5,105.56,0.0,527.8
68517,20250919,S002,P0022,1,105.56,0.0,105.56
68518,20250920,S002,P0022,9,105.56,0.15,807.53
68519,20250921,S002,P0022,6,105.56,0.0,633.36
68520,20250922,S002,P0022,4,105.56,0.0,422.24
68521,20250923,S002,P0022,7,105.56,0.0,738.92
68522,20250924,S002,P0022,5,105.56,0.0,527.8
68523,20250925,S002,P0022,6,105.56,0.0,633.36
68524,20250926,S002,P0022,5,105.56,0.0,527.8
68525,20250927,S002,P0022,4,105.56,0.0,422.24
68526,20250928,S002,P0022,4,105.56,0.0,422.24
68527,20250929,S002,P0022,2,105.56,0.0,211.12
68528,20250930,S002,P0022,7,105.56,0.0,738.92
68529,20251001,S002,P0022,10,105.56,0.18,865.59
68530,20251002,S002,P0022,4,105.56,0.0,422.24
68531,20251003,S002,P0022,10,105.56,0.0,1055.6
68532,20251004,S002,P0022,5,105.56,0.0,527.8
68533,20251005,S002,P0022,6,105.56,0.0,633.36
68534,20251006,S002,P0022,10,105.56,0.28,760.03
68535,20251007,S002,P0022,3,105.56,0.0,316.68
68536,20251009,S002,P0022,4,105.56,0.0,422.24
68537,20251010,S002,P0022,4,105.56,0.0,422.24
68538,20251011,S002,P0022,6,105.56,0.0,633.36
68539,20251012,S002,P0022,8,105.56,0.0,844.48
68540,20251013,S002,P0022,1,105.56,0.0,105.56
68541,20251014,S002,P0022,5,105.56,0.0,527.8
68542,20251015,S002,P0022,3,105.56,0.0,316.68
68543,20251016,S002,P0022,2,105.56,0.0,211.12
68544,20251017,S002,P0022,8,105.56,0.0,844.48
68545,20251018,S002,P0022,2,105.56,0.0,211.12
68546,20251019,S002,P0022,5,105.56,0.0,527.8
68547,20251020,S002,P0022,3,105.56,0.0,316.68
68548,20251021,S002,P0022,5,105.56,0.0,527.8
68549,20251022,S002,P0022,3,105.56,0.0,316.68
68550,20251023,S002,P0022,2,105.56,0.0,211.12
68551,20251024,S002,P0022,6,105.56,0.0,633.36
68552,20251025,S002,P0022,5,105.56,0.0,527.8
68553,20251026,S002,P0022,12,105.56,0.0,1266.72
68554,20251027,S002,P0022,4,105.56,0.0,422.24
68555,20251028,S002,P0022,4,105.56,0.0,422.24
68556,20251029,S002,P0022,4,105.56,0.0,422.24
68557,20251030,S002,P0022,4,105.56,0.0,422.24
68558,20251031,S002,P0022,2,105.56,0.0,211.12
68559,20251101,S002,P0022,6,105.56,0.0,633.36
68560,20251102,S002,P0022,12,105.56,0.0,1266.72
68561,20251103,S002,P0022,10,105.56,0.0,1055.6
68562,20251104,S002,P0022,5,105.56,0.0,527.8
68563,20251105,S002,P0022,4,105.56,0.0,422.24
68564,20251106,S002,P0022,10,105.56,0.0,1055.6
68565,20251107,S002,P0022,10,105.56,0.0,1055.6
68566,20251108,S002,P0022,9,105.56,0.0,950.04
68567,20251109,S002,P0022,4,105.56,0.0,422.24
68568,20251111,S002,P0022,3,105.56,0.0,316.68
68569,20251112,S002,P0022,7,105.56,0.0,738.92
68570,20251113,S002,P0022,15,105.56,0.0,1583.4
68571,20251114,S002,P0022,14,105.56,0.0,1477.84
68572,20251115,S002,P0022,11,105.56,0.0,1161.16
68573,20251116,S002,P0022,10,105.56,0.0,1055.6
68574,20251117,S002,P0022,4,105.56,0.0,422.24
68575,20251118,S002,P0022,7,105.56,0.0,738.92
68576,20251119,S002,P0022,5,105.56,0.0,527.8
68577,20251120,S002,P0022,6,105.56,0.0,633.36
68578,20251121,S002,P0022,4,105.56,0.0,422.24
68579,20251123,S002,P0022,16,105.56,0.0,1688.96
68580,20251124,S002,P0022,6,105.56,0.0,633.36
68581,20251125,S002,P0022,7,105.56,0.0,738.92
68582,20251126,S002,P0022,8,105.56,0.0,844.48
68583,20251127,S002,P0022,9,105.56,0.0,950.04
68584,20251128,S002,P0022,8,105.56,0.0,844.48
68585,20251129,S002,P0022,4,105.56,0.0,422.24
68586,20251130,S002,P0022,4,105.56,0.0,422.24
68587,20251201,S002,P0022,10,105.56,0.0,1055.6
68588,20251202,S002,P0022,6,105.56,0.0,633.36
68589,20251203,S002,P0022,6,105.56,0.0,633.36
68590,20251204,S002,P0022,2,105.56,0.0,211.12
68591,20251205,S002,P0022,8,105.56,0.0,844.48
68592,20251206,S002,P0022,11,105.56,0.0,1161.16
68593,20251207,S002,P0022,7,105.56,0.0,738.92
68594,20251208,S002,P0022,8,105.56,0.0,844.48
68595,20251209,S002,P0022,8,105.56,0.0,844.48
68596,20251210,S002,P0022,6,105.56,0.0,633.36
68597,20251211,S002,P0022,4,105.56,0.0,422.24
68598,20251212,S002,P0022,7,105.56,0.0,738.92
68599,20251213,S002,P0022,5,105.56,0.0,527.8
68600,20251214,S002,P0022,11,105.56,0.0,1161.16
68601,20251215,S002,P0022,2,105.56,0.0,211.12
68602,20251216,S002,P0022,5,105.56,0.0,527.8
68603,20251217,S002,P0022,5,105.56,0.0,527.8
68604,20251218,S002,P0022,7,105.56,0.0,738.92
68605,20251219,S002,P0022,7,105.56,0.0,738.92
68606,20251220,S002,P0022,11,105.56,0.0,1161.16
68607,20251221,S002,P0022,9,105.56,0.23,731.53
68608,20251222,S002,P0022,5,105.56,0.0,527.8
68609,20251223,S002,P0022,12,105.56,0.0,1266.72
68610,20251224,S002,P0022,3,105.56,0.0,316.68
68611,20251225,S002,P0022,10,105.56,0.0,1055.6
68612,20251226,S002,P0022,10,105.56,0.0,1055.6
68613,20251227,S002,P0022,9,105.56,0.0,950.04
68614,20251228,S002,P0022,2,105.56,0.0,211.12
68615,20251230,S002,P0022,8,105.56,0.0,844.48
68616,20251231,S002,P0022,7,105.56,0.0,738.92
68617,20260101,S002,P0022,1,105.56,0.0,105.56
68618,20260102,S002,P0022,4,105.56,0.0,422.24
68619,20260103,S002,P0022,5,105.56,0.0,527.8
68620,20260104,S002,P0022,3,105.56,0.0,316.68
68621,20260105,S002,P0022,2,105.56,0.0,211.12
68622,20260106,S002,P0022,3,105.56,0.0,316.68
68623,20260107,S002,P0022,2,105.56,0.0,211.12
68624,20260108,S002,P0022,2,105.56,0.0,211.12
68625,20260109,S002,P0022,9,105.56,0.0,950.04
68626,20260110,S002,P0022,3,105.56,0.2,253.34
68627,20260111,S002,P0022,5,105.56,0.0,527.8
68628,20260112,S002,P0022,3,105.56,0.0,316.68
68629,20260113,S002,P0022,8,105.56,0.0,844.48
68630,20260114,S002,P0022,4,105.56,0.0,422.24
68631,20260116,S002,P0022,4,105.56,0.0,422.24
68632,20260117,S002,P0022,4,105.56,0.0,422.24
68633,20260118,S002,P0022,5,105.56,0.0,527.8
68634,20260119,S002,P0022,5,105.56,0.0,527.8
68635,20260120,S002,P0022,5,105.56,0.0,527.8
68636,20260121,S002,P0022,4,105.56,0.0,422.24
68637,20260122,S002,P0022,5,105.56,0.0,527.8
68638,20260123,S002,P0022,4,105.56,0.0,422.24
68639,20260124,S002,P0022,2,105.56,0.0,211.12
68640,20260125,S002,P0022,5,105.56,0.0,527.8
68641,20260126,S002,P0022,4,105.56,0.0,422.24
68642,20260127,S002,P0022,1,105.56,0.0,105.56
68643,20260128,S002,P0022,3,105.56,0.0,316.68
68644,20260129,S002,P0022,4,105.56,0.0,422.24
68645,20260130,S002,P0022,1,105.56,0.0,105.56
68646,20260131,S002,P0022,7,105.56,0.0,738.92
68647,20260201,S002,P0022,3,105.56,0.0,316.68
68648,20260202,S002,P0022,4,105.56,0.0,422.24
68649,20260203,S002,P0022,1,105.56,0.0,105.56
68650,20260204,S002,P0022,4,105.56,0.0,422.24
68651,20260205,S002,P0022,2,105.56,0.0,211.12
68652,20260206,S002,P0022,2,105.56,0.0,211.12
68653,20260207,S002,P0022,8,105.56,0.0,844.48
68654,20260208,S002,P0022,5,105.56,0.0,527.8
68655,20260209,S002,P0022,2,105.56,0.0,211.12
68656,20260210,S002,P0022,4,105.56,0.0,422.24
68657,20260211,S002,P0022,3,105.56,0.0,316.68
68658,20260212,S002,P0022,5,105.56,0.0,527.8
68659,20260213,S002,P0022,2,105.56,0.0,211.12
68660,20260214,S002,P0022,5,105.56,0.0,527.8
68661,20260215,S002,P0022,4,105.56,0.0,422.24
68662,20260216,S002,P0022,4,105.56,0.0,422.24
68663,20260217,S002,P0022,3,105.56,0.0,316.68
68664,20260218,S002,P0022,5,105.56,0.0,527.8
68665,20260219,S002,P0022,4,105.56,0.0,422.24
68666,20260220,S002,P0022,7,105.56,0.0,738.92
68667,20260221,S002,P0022,6,105.56,0.0,633.36
68668,20260222,S002,P0022,5,105.56,0.0,527.8
68669,20260223,S002,P0022,4,105.56,0.0,422.24
68670,20260224,S002,P0022,2,105.56,0.0,211.12
68671,20260225,S002,P0022,4,105.56,0.0,422.24
68672,20260226,S002,P0022,3,105.56,0.0,316.68
68673,20260227,S002,P0022,7,105.56,0.0,738.92
68674,20260228,S002,P0022,9,105.56,0.0,950.04
68675,20260301,S002,P0022,7,105.56,0.0,738.92
68676,20260302,S002,P0022,3,105.56,0.0,316.68
68677,20260303,S002,P0022,4,105.56,0.0,422.24
