product_id,date,daily_units,moving_avg_7d
P0020,2025-09-03,52,48.86
P0020,2025-09-04,47,49.86
P0020,2025-09-05,50,49.29
P0020,2025-09-06,45,46.86
P0020,2025-09-07,51,48.29
P0020,2025-09-08,36,45.57
P0020,2025-09-09,34,45.0
P0020,2025-09-10,41,43.43
P0020,2025-09-11,51,44.0
P0020,2025-09-12,58,45.14
P0020,2025-09-13,62,47.57
P0020,2025-09-14,62,49.14
P0020,2025-09-15,42,50.0
P0020,2025-09-16,48,52.0
P0020,2025-09-17,40,51.86
P0020,2025-09-18,42,50.57
P0020,2025-09-19,52,49.71
P0020,2025-09-20,66,50.29
P0020,2025-09-21,60,50.0
P0020,2025-09-22,40,49.71
P0020,2025-09-23,52,50.29
P0020,2025-09-24,40,50.29
P0020,2025-09-25,43,50.43
P0020,2025-09-26,71,53.14
P0020,2025-09-27,56,51.71
P0020,2025-09-28,65,52.43
P0020,2025-09-29,44,53.0
P0020,2025-09-30,36,50.71
P0020,2025-10-01,49,52.0
P0020,2025-10-02,45,52.29
P0020,2025-10-03,60,50.71
P0020,2025-10-04,79,54.0
P0020,2025-10-05,47,51.43
P0020,2025-10-06,49,52.14
P0020,2025-10-07,47,53.71
P0020,2025-10-08,44,53.0
P0020,2025-10-09,46,53.14
P0020,2025-10-10,50,51.71
P0020,2025-10-11,46,47.0
P0020,2025-10-12,52,47.71
P0020,2025-10-13,42,46.71
P0020,2025-10-14,47,46.71
P0020,2025-10-15,51,47.71
P0020,2025-10-16,48,48.0
P0020,2025-10-17,57,49.0
P0020,2025-10-18,61,51.14
P0020,2025-10-19,52,51.14
P0020,2025-10-20,45,51.57
P0020,2025-10-21,45,51.29
P0020,2025-10-22,44,50.29
P0020,2025-10-23,51,50.71
P0020,2025-10-24,53,50.14
P0020,2025-10-25,61,50.14
P0020,2025-10-26,66,52.14
P0020,2025-10-27,40,51.43
P0020,2025-10-28,52,52.43
P0020,2025-10-29,46,52.71
P0020,2025-10-30,44,51.71
P0020,2025-10-31,68,53.86
P0020,2025-11-01,87,57.57
P0020,2025-11-02,80,59.57
P0020,2025-11-03,85,66.0
P0020,2025-11-04,73,69.0
P0020,2025-11-05,63,71.43
P0020,2025-11-06,49,72.14
P0020,2025-11-07,87,74.86
P0020,2025-11-08,63,71.43
P0020,2025-11-09,81,71.57
P0020,2025-11-10,89,72.14
P0020,2025-11-11,89,74.43
P0020,2025-11-12,69,75.29
P0020,2025-11-13,76,79.14
P0020,2025-11-14,63,75.71
P0020,2025-11-15,79,78.0
P0020,2025-11-16,93,79.71
P0020,2025-11-17,46,73.57
P0020,2025-11-18,68,70.57
P0020,2025-11-19,56,68.71
P0020,2025-11-20,68,67.57
P0020,2025-11-21,81,70.14
P0020,2025-11-22,66,68.29
P0020,2025-11-23,67,64.57
P0020,2025-11-24,71,68.14
P0020,2025-11-25,64,67.57
P0020,2025-11-26,57,67.71
P0020,2025-11-27,59,66.43
P0020,2025-11-28,82,66.57
P0020,2025-11-29,82,68.86
P0020,2025-11-30,82,71.0
P0020,2025-12-01,73,71.29
P0020,2025-12-02,65,71.43
P0020,2025-12-03,71,73.43
P0020,2025-12-04,75,75.71
P0020,2025-12-05,91,77.0
P0020,2025-12-06,86,77.57
P0020,2025-12-07,91,78.86
P0020,2025-12-08,68,78.14
P0020,2025-12-09,68,78.57
P0020,2025-12-10,62,77.29
P0020,2025-12-11,70,76.57
P0020,2025-12-12,71,73.71
P0020,2025-12-13,77,72.43
P0020,2025-12-14,88,72.0
P0020,2025-12-15,59,70.71
P0020,2025-12-16,64,70.14
P0020,2025-12-17,66,70.71
P0020,2025-12-18,58,69.0
P0020,2025-12-19,79,70.14
P0020,2025-12-20,95,72.71
P0020,2025-12-21,79,71.43
P0020,2025-12-22,67,72.57
P0020,2025-12-23,71,73.57
P0020,2025-12-24,53,71.71
P0020,2025-12-25,65,72.71
P0020,2025-12-26,57,69.57
P0020,2025-12-27,66,65.43
P0020,2025-12-28,74,64.71
P0020,2025-12-29,70,65.14
P0020,2025-12-30,63,64.0
P0020,2025-12-31,77,67.43
P0020,2026-01-01,47,64.86
P0020,2026-01-02,53,64.29
P0020,2026-01-03,43,61.0
P0020,2026-01-04,48,57.29
P0020,2026-01-05,54,55.0
P0020,2026-01-06,35,51.0
P0020,2026-01-07,47,46.71
P0020,2026-01-08,36,45.14
P0020,2026-01-09,44,43.86
P0020,2026-01-10,50,44.86
P0020,2026-01-11,45,44.43
P0020,2026-01-12,43,42.86
P0020,2026-01-13,40,43.57
P0020,2026-01-14,34,41.71
P0020,2026-01-15,23,39.86
P0020,2026-01-16,49,40.57
P0020,2026-01-17,51,40.71
P0020,2026-01-18,47,41.0
P0020,2026-01-19,44,41.14
P0020,2026-01-20,35,40.43
P0020,2026-01-21,40,41.29
P0020,2026-01-22,41,43.86
P0020,2026-01-23,42,42.86
P0020,2026-01-24,44,41.86
P0020,2026-01-25,49,42.14
P0020,2026-01-26,40,41.57
P0020,2026-01-27,36,41.71
P0020,2026-01-28,38,41.43
P0020,2026-01-29,37,40.86
P0020,2026-01-30,45,41.29
P0020,2026-01-31,42,41.0
P0020,2026-02-01,47,40.71
P0020,2026-02-02,43,41.14
P0020,2026-02-03,32,40.57
P0020,2026-02-04,41,41.0
P0020,2026-02-05,34,40.57
P0020,2026-02-06,46,40.71
P0020,2026-02-07,44,41.0
P0020,2026-02-08,46,40.86
P0020,2026-02-09,47,41.43
P0020,2026-02-10,38,42.29
P0020,2026-02-11,34,41.29
P0020,2026-02-12,33,41.14
P0020,2026-02-13,45,41.0
P0020,2026-02-14,41,40.57
P0020,2026-02-15,55,41.86
P0020,2026-02-16,27,39.0
P0020,2026-02-17,54,41.29
P0020,2026-02-18,31,40.86
P0020,2026-02-19,47,42.86
P0020,2026-02-20,58,44.71
P0020,2026-02-21,48,45.71
P0020,2026-02-22,49,44.86
P0020,2026-02-23,31,45.43
P0020,2026-02-24,39,43.29
P0020,2026-02-25,29,43.0
P0020,2026-02-26,41,42.14
P0020,2026-02-27,35,38.86
P0020,2026-02-28,55,39.86
P0020,2026-03-01,48,39.71
P0020,2026-03-02,36,40.43
P0020,2026-03-03,39,40.43
P0020,2026-03-04,47,43.0
P0020,2026-03-05,35,42.14
P0020,2026-03-06,62,46.0
P0020,2026-03-07,64,47.29
P0020,2026-03-08,60,49.0
P0020,2026-03-09,39,49.43
P0020,2026-03-10,38,49.29
P0020,2026-03-11,42,48.57
P0020,2026-03-12,55,51.43
P0020,2026-03-13,48,49.43
P0020,2026-03-14,66,49.71
P0020,2026-03-15,52,48.57
P0020,2026-03-16,44,49.29
P0020,2026-03-17,44,50.14
P0020,2026-03-18,42,50.14
P0020,2026-03-19,47,49.0
P0020,2026-03-20,60,50.71
P0020,2026-03-21,43,47.43
P0020,2026-03-22,69,49.86
P0020,2026-03-23,39,49.14
P0020,2026-03-24,39,48.43
P0020,2026-03-25,35,47.43
P0020,2026-03-26,53,48.29
P0020,2026-03-27,54,47.43
P0020,2026-03-28,50,48.43
P0020,2026-03-29,49,45.57
P0020,2026-03-30,54,47.71
P0020,2026-03-31,42,48.14
P0020,2026-04-01,64,52.29
P0020,2026-04-02,49,51.71
P0020,2026-04-03,57,52.14
P0020,2026-04-04,64,54.14
P0020,2026-04-05,59,55.57
P0020,2026-04-06,38,53.29
P0020,2026-04-07,37,52.57
P0020,2026-04-08,43,49.57
P0020,2026-04-09,39,48.14
P0020,2026-04-10,76,50.86
P0020,2026-04-11,63,50.71
P0020,2026-04-12,43,48.43
P0020,2026-04-13,52,50.43
P0020,2026-04-14,46,51.71
P0020,2026-04-15,46,52.14
P0020,2026-04-16,39,52.14
P0020,2026-04-17,56,49.29
P0020,2026-04-18,63,49.29
P0020,2026-04-19,50,50.29
P0020,2026-04-20,33,47.57
P0020,2026-04-21,48,47.86
P0020,2026-04-22,32,45.86
P0020,2026-04-23,53,47.86
P0020,2026-04-24,60,48.43
P0020,2026-04-25,55,47.29
P0020,2026-04-26,48,47.0
P0020,2026-04-27,42,48.29
P0020,2026-04-28,44,47.71
P0020,2026-04-29,46,49.71
P0020,2026-04-30,49,49.14
P0020,2026-05-01,63,49.57
P0020,2026-05-02,55,49.57
P0020,2026-05-03,59,51.14
P0020,2026-05-04,39,50.71
P0020,2026-05-05,45,50.86
P0020,2026-05-06,44,50.57
P0020,2026-05-07,41,49.43
P0020,2026-05-08,65,49.71
P0020,2026-05-09,56,49.86
P0020,2026-05-10,50,48.57
P0020,2026-05-11,54,50.71
P0020,2026-05-12,39,49.86
P0020,2026-05-13,49,50.57
P0020,2026-05-14,31,49.14
P0020,2026-05-15,75,50.57
P0020,2026-05-16,77,53.57
P0020,2026-05-17,76,57.29
P0020,2026-05-18,47,56.29
P0020,2026-05-19,50,57.86
P0020,2026-05-20,45,57.29
P0020,2026-05-21,48,59.71
P0020,2026-05-22,60,57.57
P0020,2026-05-23,61,55.29
P0020,2026-05-24,61,53.14
P0020,2026-05-25,53,54.0
P0020,2026-05-26,34,51.71
P0020,2026-05-27,45,51.71
P0020,2026-05-28,42,50.86
P0020,2026-05-29,57,50.43
P0020,2026-05-30,52,49.14
P0020,2026-05-31,46,47.0
P0020,2026-06-01,55,47.29
P0020,2026-06-02,49,49.43
P0020,2026-06-03,34,47.86
P0020,2026-06-04,36,47.0
P0020,2026-06-05,64,48.0
P0020,2026-06-06,65,49.86
P0020,2026-06-07,77,54.29
P0020,2026-06-08,48,53.29
P0020,2026-06-09,43,52.43
P0020,2026-06-10,47,54.29
P0020,2026-06-11,33,53.86
P0020,2026-06-12,53,52.29
P0020,2026-06-13,56,51.0
P0020,2026-06-14,55,47.86
P0020,2026-06-15,38,46.43
P0020,2026-06-16,57,48.43
P0020,2026-06-17,43,47.86
P0020,2026-06-18,49,50.14
P0020,2026-06-19,60,51.14
P0020,2026-06-20,49,50.14
P0020,2026-06-21,45,48.71
P0020,2026-06-22,40,49.0
P0020,2026-06-23,58,49.14
P0020,2026-06-24,43,49.14
P0020,2026-06-25,37,47.43
P0020,2026-06-26,58,47.14
P0020,2026-06-27,61,48.86
P0020,2026-06-28,40,48.14
P0020,2026-06-29,47,49.14
P0020,2026-06-30,52,48.29
P0020,2026-07-01,47,48.86
P0020,2026-07-02,48,50.43
P0020,2026-07-03,60,50.71
P0020,2026-07-04,60,50.57
P0020,2026-07-05,55,52.71
P0020,2026-07-06,46,52.57
P0020,2026-07-07,51,52.43
P0020,2026-07-08,50,52.86
P0020,2026-07-09,51,53.29
P0020,2026-07-10,50,51.86
P0020,2026-07-11,56,51.29
P0020,2026-07-12,52,50.86
P0020,2026-07-13,48,51.14
P0020,2026-07-14,54,51.57
P0020,2026-07-15,53,52.0
P0020,2026-07-16,30,49.0
P0020,2026-07-17,63,50.86
P0020,2026-07-18,48,49.71
P0020,2026-07-19,46,48.86
P0020,2026-07-20,45,48.43
P0020,2026-07-21,59,49.14
P0020,2026-07-22,49,48.57
P0020,2026-07-23,45,50.71
P0020,2026-07-24,63,50.71
P0020,2026-07-25,50,51.0
P0021,2025-07-26,13,13.0
P0021,2025-07-27,11,12.0
P0021,2025-07-28,18,14.0
P0021,2025-07-29,15,14.25
P0021,2025-07-30,13,14.0
P0021,2025-07-31,16,14.33
P0021,2025-08-01,11,13.86
P0021,2025-08-02,16,14.29
P0021,2025-08-03,18,15.29
P0021,2025-08-04,9,14.0
P0021,2025-08-05,12,13.57
P0021,2025-08-06,10,13.14
P0021,2025-08-07,8,12.0
P0021,2025-08-08,18,13.0
P0021,2025-08-09,14,12.71
P0021,2025-08-10,18,12.71
P0021,2025-08-11,5,12.14
P0021,2025-08-12,19,13.14
P0021,2025-08-13,17,14.14
P0021,2025-08-14,10,14.43
P0021,2025-08-15,18,14.43
P0021,2025-08-16,16,14.71
P0021,2025-08-17,11,13.71
P0021,2025-08-18,9,14.29
P0021,2025-08-19,14,13.57
P0021,2025-08-20,15,13.29
P0021,2025-08-21,4,12.43
P0021,2025-08-22,19,12.57
P0021,2025-08-23,18,12.86
P0021,2025-08-24,10,12.71
P0021,2025-08-25,10,12.86
P0021,2025-08-26,11,12.43
P0021,2025-08-27,14,12.29
P0021,2025-08-28,10,13.14
P0021,2025-08-29,15,12.57
P0021,2025-08-30,20,12.86
P0021,2025-08-31,21,14.43
P0021,2025-09-01,13,14.86
P0021,2025-09-02,9,14.57
P0021,2025-09-03,11,14.14
P0021,2025-09-04,13,14.57
P0021,2025-09-05,16,14.71
P0021,2025-09-06,16,14.14
P0021,2025-09-07,11,12.71
P0021,2025-09-08,6,11.71
P0021,2025-09-09,4,11.0
P0021,2025-09-10,9,10.71
P0021,2025-09-11,6,9.71
P0021,2025-09-12,18,10.0
P0021,2025-09-13,15,9.86
P0021,2025-09-14,11,9.86
P0021,2025-09-15,13,10.86
P0021,2025-09-16,15,12.43
P0021,2025-09-17,14,13.14
P0021,2025-09-18,13,14.14
P0021,2025-09-19,14,13.57
P0021,2025-09-20,10,12.86
P0021,2025-09-21,15,13.43
P0021,2025-09-22,9,12.86
P0021,2025-09-23,17,13.14
P0021,2025-09-24,12,12.86
P0021,2025-09-25,10,12.43
P0021,2025-09-26,13,12.29
P0021,2025-09-27,12,12.57
P0021,2025-09-28,14,12.43
P0021,2025-09-29,8,12.29
P0021,2025-09-30,12,11.57
P0021,2025-10-01,11,11.43
P0021,2025-10-02,19,12.71
P0021,2025-10-03,12,12.57
P0021,2025-10-04,16,13.14
P0021,2025-10-05,20,14.0
P0021,2025-10-06,5,13.57
P0021,2025-10-07,10,13.29
P0021,2025-10-08,14,13.71
P0021,2025-10-09,10,12.43
P0021,2025-10-10,16,13.0
P0021,2025-10-11,16,13.0
P0021,2025-10-12,13,12.0
P0021,2025-10-13,18,13.86
P0021,2025-10-14,9,13.71
P0021,2025-10-15,13,13.57
P0021,2025-10-16,16,14.43
P0021,2025-10-17,18,14.71
P0021,2025-10-18,18,15.0
P0021,2025-10-19,20,16.0
P0021,2025-10-20,13,15.29
P0021,2025-10-21,12,15.71
P0021,2025-10-22,19,16.57
P0021,2025-10-23,12,16.0
P0021,2025-10-24,13,15.29
P0021,2025-10-25,14,14.71
P0021,2025-10-26,8,13.0
P0021,2025-10-27,12,12.86
P0021,2025-10-28,12,12.86
P0021,2025-10-29,9,11.43
P0021,2025-10-30,14,11.71
P0021,2025-10-31,18,12.43
P0021,2025-11-01,29,14.57
P0021,2025-11-02,21,16.43
P0021,2025-11-03,11,16.29
P0021,2025-11-04,23,17.86
P0021,2025-11-05,15,18.71
P0021,2025-11-06,26,20.43
P0021,2025-11-07,17,20.29
P0021,2025-11-08,21,19.14
P0021,2025-11-09,21,19.14
P0021,2025-11-10,16,19.86
P0021,2025-11-11,21,19.57
P0021,2025-11-12,17,19.86
P0021,2025-11-13,13,18.0
P0021,2025-11-14,23,18.86
P0021,2025-11-15,12,17.57
P0021,2025-11-16,21,17.57
P0021,2025-11-17,13,17.14
P0021,2025-11-18,7,15.14
P0021,2025-11-19,14,14.71
P0021,2025-11-20,9,14.14
P0021,2025-11-21,20,13.71
P0021,2025-11-22,11,13.57
P0021,2025-11-23,18,13.14
P0021,2025-11-24,18,13.86
P0021,2025-11-25,17,15.29
P0021,2025-11-26,20,16.14
P0021,2025-11-27,16,17.14
P0021,2025-11-28,29,18.43
P0021,2025-11-29,24,20.29
P0021,2025-11-30,23,21.0
P0021,2025-12-01,17,20.86
P0021,2025-12-02,12,20.14
P0021,2025-12-03,17,19.71
P0021,2025-12-04,11,19.0
P0021,2025-12-05,11,16.43
P0021,2025-12-06,14,15.0
P0021,2025-12-07,14,13.71
P0021,2025-12-08,9,12.57
P0021,2025-12-09,20,13.71
P0021,2025-12-10,8,12.43
P0021,2025-12-11,13,12.71
P0021,2025-12-12,23,14.43
P0021,2025-12-13,31,16.86
P0021,2025-12-14,16,17.14
P0021,2025-12-15,18,18.43
P0021,2025-12-16,17,18.0
P0021,2025-12-17,15,19.0
P0021,2025-12-18,15,19.29
P0021,2025-12-19,20,18.86
P0021,2025-12-20,17,16.86
P0021,2025-12-21,20,17.43
P0021,2025-12-22,18,17.43
P0021,2025-12-23,10,16.43
P0021,2025-12-24,14,16.29
P0021,2025-12-25,18,16.71
P0021,2025-12-26,14,15.86
P0021,2025-12-27,25,17.0
P0021,2025-12-28,17,16.57
P0021,2025-12-29,17,16.43
P0021,2025-12-30,13,16.86
P0021,2025-12-31,21,17.86
P0021,2026-01-01,6,16.14
P0021,2026-01-02,13,16.0
P0021,2026-01-03,15,14.57
P0021,2026-01-04,17,14.57
P0021,2026-01-05,9,13.43
P0021,2026-01-06,9,12.86
P0021,2026-01-07,9,11.14
P0021,2026-01-08,7,11.29
P0021,2026-01-09,7,10.43
P0021,2026-01-10,13,10.14
P0021,2026-01-11,18,10.29
P0021,2026-01-12,6,9.86
P0021,2026-01-13,19,11.29
P0021,2026-01-14,11,11.57
P0021,2026-01-15,16,12.86
P0021,2026-01-16,20,14.71
P0021,2026-01-17,13,14.71
P0021,2026-01-18,7,13.14
P0021,2026-01-19,13,14.14
P0021,2026-01-20,8,12.57
P0021,2026-01-21,10,12.43
P0021,2026-01-22,13,12.0
P0021,2026-01-23,17,11.57
P0021,2026-01-24,6,10.57
P0021,2026-01-25,14,11.57
P0021,2026-01-26,8,10.86
P0021,2026-01-27,9,11.0
P0021,2026-01-28,9,10.86
P0021,2026-01-29,13,10.86
P0021,2026-01-30,13,10.29
P0021,2026-01-31,17,11.86
P0021,2026-02-01,14,11.86
P0021,2026-02-02,16,13.0
P0021,2026-02-03,5,12.43
P0021,2026-02-04,11,12.71
P0021,2026-02-05,10,12.29
P0021,2026-02-06,16,12.71
P0021,2026-02-07,8,11.43
P0021,2026-02-08,13,11.29
P0021,2026-02-09,8,10.14
P0021,2026-02-10,11,11.0
P0021,2026-02-11,16,11.71
P0021,2026-02-12,9,11.57
P0021,2026-02-13,12,11.0
P0021,2026-02-14,15,12.0
P0021,2026-02-15,12,11.86
P0021,2026-02-16,9,12.0
P0021,2026-02-17,10,11.86
P0021,2026-02-18,18,12.14
P0021,2026-02-19,14,12.86
P0021,2026-02-20,15,13.29
P0021,2026-02-21,12,12.86
P0021,2026-02-22,11,12.71
P0021,2026-02-23,12,13.14
P0021,2026-02-24,7,12.71
P0021,2026-02-25,15,12.29
P0021,2026-02-26,12,12.0
P0021,2026-02-27,10,11.29
P0021,2026-02-28,19,12.29
P0021,2026-03-01,13,12.57
P0021,2026-03-02,7,11.86
P0021,2026-03-03,12,12.57
P0021,2026-03-04,13,12.29
P0021,2026-03-05,15,12.71
P0021,2026-03-06,15,13.43
P0021,2026-03-07,18,13.29
P0021,2026-03-08,22,14.57
P0021,2026-03-09,18,16.14
P0021,2026-03-10,9,15.71
P0021,2026-03-11,13,15.71
P0021,2026-03-12,9,14.86
P0021,2026-03-13,18,15.29
P0021,2026-03-14,12,14.43
P0021,2026-03-15,19,14.0
P0021,2026-03-16,9,12.71
P0021,2026-03-17,17,13.86
P0021,2026-03-18,17,14.43
P0021,2026-03-19,17,15.57
P0021,2026-03-20,19,15.71
P0021,2026-03-21,14,16.0
P0021,2026-03-22,28,17.29
P0021,2026-03-23,10,17.43
P0021,2026-03-24,14,17.0
P0021,2026-03-25,11,16.14
P0021,2026-03-26,10,15.14
P0021,2026-03-27,21,15.43
P0021,2026-03-28,14,15.43
P0021,2026-03-29,20,14.29
P0021,2026-03-30,10,14.29
P0021,2026-03-31,10,13.71
P0021,2026-04-01,10,13.57
P0021,2026-04-02,15,14.29
P0021,2026-04-03,15,13.43
P0021,2026-04-04,13,13.29
P0021,2026-04-05,17,12.86
P0021,2026-04-06,13,13.29
P0021,2026-04-07,16,14.14
P0021,2026-04-08,13,14.57
P0021,2026-04-09,15,14.57
P0021,2026-04-10,18,15.0
P0021,2026-04-11,16,15.43
P0021,2026-04-12,12,14.71
P0021,2026-04-13,14,14.86
P0021,2026-04-14,10,14.0
P0021,2026-04-15,13,14.0
P0021,2026-04-16,18,14.43
P0021,2026-04-17,20,14.71
P0021,2026-04-18,16,14.71
P0021,2026-04-19,11,14.57
P0021,2026-04-20,16,14.86
P0021,2026-04-21,16,15.71
P0021,2026-04-22,18,16.43
P0021,2026-04-23,13,15.71
P0021,2026-04-24,13,14.71
P0021,2026-04-25,10,13.86
P0021,2026-04-26,13,14.14
P0021,2026-04-27,13,13.71
P0021,2026-04-28,11,13.0
P0021,2026-04-29,12,12.14
P0021,2026-04-30,11,11.86
P0021,2026-05-01,22,13.14
P0021,2026-05-02,12,13.43
P0021,2026-05-03,14,13.57
P0021,2026-05-04,13,13.57
P0021,2026-05-05,11,13.57
P0021,2026-05-06,7,12.86
P0021,2026-05-07,10,12.71
P0021,2026-05-08,23,12.86
P0021,2026-05-09,17,13.57
P0021,2026-05-10,18,14.14
P0021,2026-05-11,11,13.86
P0021,2026-05-12,9,13.57
P0021,2026-05-13,6,13.43
P0021,2026-05-14,10,13.43
P0021,2026-05-15,19,12.86
P0021,2026-05-16,15,12.57
P0021,2026-05-17,14,12.0
P0021,2026-05-18,9,11.71
P0021,2026-05-19,6,11.29
P0021,2026-05-20,16,12.71
P0021,2026-05-21,15,13.43
P0021,2026-05-22,15,12.86
P0021,2026-05-23,17,13.14
P0021,2026-05-24,14,13.14
P0021,2026-05-25,14,13.86
P0021,2026-05-26,10,14.43
P0021,2026-05-27,7,13.14
P0021,2026-05-28,9,12.29
P0021,2026-05-29,22,13.29
P0021,2026-05-30,18,13.43
P0021,2026-05-31,19,14.14
P0021,2026-06-01,15,14.29
P0021,2026-06-02,16,15.14
P0021,2026-06-03,11,15.71
P0021,2026-06-04,9,15.71
P0021,2026-06-05,21,15.57
P0021,2026-06-06,10,14.43
P0021,2026-06-07,4,12.29
P0021,2026-06-08,11,11.71
P0021,2026-06-09,7,10.43
P0021,2026-06-10,20,11.71
P0021,2026-06-11,18,13.0
P0021,2026-06-12,10,11.43
P0021,2026-06-13,14,12.0
P0021,2026-06-14,12,13.14
P0021,2026-06-15,14,13.57
P0021,2026-06-16,13,14.43
P0021,2026-06-17,17,14.0
P0021,2026-06-18,14,13.43
P0021,2026-06-19,18,14.57
P0021,2026-06-20,16,14.86
P0021,2026-06-21,14,15.14
P0021,2026-06-22,15,15.29
P0021,2026-06-23,5,14.14
P0021,2026-06-24,22,14.86
P0021,2026-06-25,12,14.57
P0021,2026-06-26,22,15.14
P0021,2026-06-27,20,15.71
P0021,2026-06-28,11,15.29
P0021,2026-06-29,16,15.43
P0021,2026-06-30,5,15.43
P0021,2026-07-01,11,13.86
P0021,2026-07-02,11,13.71
P0021,2026-07-03,20,13.43
P0021,2026-07-04,13,12.43
P0021,2026-07-05,11,12.43
P0021,2026-07-06,17,12.57
P0021,2026-07-07,7,12.86
P0021,2026-07-08,9,12.57
P0021,2026-07-09,11,12.57
P0021,2026-07-10,14,11.71
P0021,2026-07-11,17,12.29
P0021,2026-07-12,18,13.29
P0021,2026-07-13,18,13.43
P0021,2026-07-14,13,14.29
P0021,2026-07-15,15,15.14
P0021,2026-07-16,16,15.86
P0021,2026-07-17,19,16.57
P0021,2026-07-18,11,15.71
P0021,2026-07-19,15,15.29
P0021,2026-07-20,16,15.0
P0021,2026-07-21,14,15.14
P0021,2026-07-22,7,14.0
P0021,2026-07-23,13,13.57
P0021,2026-07-24,14,12.86
P0021,2026-07-25,15,13.43
P0022,2025-07-26,48,48.0
P0022,2025-07-27,39,43.5
P0022,2025-07-28,33,40.0
P0022,2025-07-29,44,41.0
P0022,2025-07-30,40,40.8
P0022,2025-07-31,40,40.67
P0022,2025-08-01,47,41.57
P0022,2025-08-02,47,41.43
P0022,2025-08-03,53,43.43
P0022,2025-08-04,43,44.86
P0022,2025-08-05,37,43.86
P0022,2025-08-06,37,43.43
P0022,2025-08-07,34,42.57
P0022,2025-08-08,34,40.71
P0022,2025-08-09,50,41.14
P0022,2025-08-10,48,40.43
P0022,2025-08-11,52,41.71
P0022,2025-08-12,32,41.0
P0022,2025-08-13,33,40.43
P0022,2025-08-14,42,41.57
P0022,2025-08-15,47,43.43
P0022,2025-08-16,45,42.71
P0022,2025-08-17,37,41.14
P0022,2025-08-18,30,38.0
P0022,2025-08-19,28,37.43
P0022,2025-08-20,43,38.86
P0022,2025-08-21,31,37.29
P0022,2025-08-22,52,38.0
P0022,2025-08-23,40,37.29
P0022,2025-08-24,56,40.0
P0022,2025-08-25,41,41.57
P0022,2025-08-26,43,43.71
P0022,2025-08-27,40,43.29
P0022,2025-08-28,33,43.57
P0022,2025-08-29,40,41.86
P0022,2025-08-30,46,42.71
P0022,2025-08-31,55,42.57
P0022,2025-09-01,34,41.57
P0022,2025-09-02,39,41.0
P0022,2025-09-03,44,41.57
P0022,2025-09-04,40,42.57
P0022,2025-09-05,55,44.71
P0022,2025-09-06,44,44.43
P0022,2025-09-07,48,43.43
P0022,2025-09-08,39,44.14
P0022,2025-09-09,29,42.71
P0022,2025-09-10,37,41.71
P0022,2025-09-11,41,41.86
P0022,2025-09-12,40,39.71
P0022,2025-09-13,37,38.71
P0022,2025-09-14,45,38.29
P0022,2025-09-15,40,38.43
P0022,2025-09-16,38,39.71
P0022,2025-09-17,33,39.14
P0022,2025-09-18,35,38.29
P0022,2025-09-19,38,38.0
P0022,2025-09-20,50,39.86
P0022,2025-09-21,53,41.0
P0022,2025-09-22,40,41.0
P0022,2025-09-23,34,40.43
P0022,2025-09-24,56,43.71
P0022,2025-09-25,39,44.29
P0022,2025-09-26,49,45.86
P0022,2025-09-27,53,46.29
P0022,2025-09-28,49,45.71
P0022,2025-09-29,33,44.71
P0022,2025-09-30,38,45.29
P0022,2025-10-01,46,43.86
P0022,2025-10-02,35,43.29
P0022,2025-10-03,41,42.14
P0022,2025-10-04,44,40.86
P0022,2025-10-05,44,40.14
P0022,2025-10-06,38,40.86
P0022,2025-10-07,42,41.43
P0022,2025-10-08,25,38.43
P0022,2025-10-09,32,38.0
P0022,2025-10-10,44,38.43
P0022,2025-10-11,49,39.14
P0022,2025-10-12,52,40.29
P0022,2025-10-13,27,38.71
P0022,2025-10-14,41,38.57
P0022,2025-10-15,45,41.43
P0022,2025-10-16,36,42.0
P0022,2025-10-17,54,43.43
P0022,2025-10-18,45,42.86
P0022,2025-10-19,61,44.14
P0022,2025-10-20,45,46.71
P0022,2025-10-21,33,45.57
P0022,2025-10-22,38,44.57
P0022,2025-10-23,31,43.86
P0022,2025-10-24,49,43.14
P0022,2025-10-25,48,43.57
P0022,2025-10-26,61,43.57
P0022,2025-10-27,34,42.0
P0022,2025-10-28,39,42.86
P0022,2025-10-29,26,41.14
P0022,2025-10-30,40,42.43
P0022,2025-10-31,39,41.0
P0022,2025-11-01,76,45.0
P0022,2025-11-02,68,46.0
P0022,2025-11-03,54,48.86
P0022,2025-11-04,55,51.14
P0022,2025-11-05,53,55.0
P0022,2025-11-06,54,57.0
P0022,2025-11-07,79,62.71
P0022,2025-11-08,68,61.57
P0022,2025-11-09,54,59.57
P0022,2025-11-10,43,58.0
P0022,2025-11-11,41,56.0
P0022,2025-11-12,43,54.57
P0022,2025-11-13,58,55.14
P0022,2025-11-14,75,54.57
P0022,2025-11-15,69,54.71
P0022,2025-11-16,78,58.14
P0022,2025-11-17,46,58.57
P0022,2025-11-18,42,58.71
P0022,2025-11-19,52,60.0
P0022,2025-11-20,55,59.57
P0022,2025-11-21,67,58.43
P0022,2025-11-22,49,55.57
P0022,2025-11-23,64,53.57
P0022,2025-11-24,65,56.29
P0022,2025-11-25,46,56.86
P0022,2025-11-26,57,57.57
P0022,2025-11-27,55,57.57
P0022,2025-11-28,65,57.29
P0022,2025-11-29,58,58.57
P0022,2025-11-30,64,58.57
P0022,2025-12-01,44,55.57
P0022,2025-12-02,50,56.14
P0022,2025-12-03,49,55.0
